date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-08-24,SKU03199,0,71,7,71
2025-08-24,SKU03235,106,0,7,29
2025-08-24,SKU03254,611,0,7,127
2025-08-24,SKU03291,678,0,7,119
2025-08-24,SKU03292,0,87,7,87
2025-08-24,SKU03428,336,0,7,96
2025-08-24,SKU03436,336,0,7,72
2025-08-24,SKU03454,371,0,7,76
2025-08-24,SKU03476,0,46,7,46
2025-08-24,SKU03491,286,0,7,56
2025-08-24,SKU03493,420,0,7,72
2025-08-24,SKU03535,0,52,7,52
2025-08-24,SKU03546,0,42,7,42
2025-08-24,SKU03580,104,0,7,24
2025-08-24,SKU03592,326,0,7,65
2025-08-24,SKU03622,0,70,7,70
2025-08-24,SKU03633,0,93,7,93
2025-08-24,SKU03642,381,0,7,100
2025-08-24,SKU03693,0,99,7,99
2025-08-24,SKU03773,404,0,7,79
2025-08-24,SKU03839,309,0,7,54
2025-08-24,SKU03851,0,49,7,49
2025-08-24,SKU03876,0,102,7,102
2025-08-24,SKU03931,160,0,7,37
2025-08-24,SKU03935,295,0,7,83
2025-08-24,SKU04041,0,40,7,40
2025-08-24,SKU04062,361,0,7,84
2025-08-24,SKU04107,310,0,7,97
2025-08-24,SKU04118,85,0,7,20
2025-08-24,SKU04142,494,0,7,85
2025-08-24,SKU04152,345,0,7,60
2025-08-24,SKU04160,156,0,7,27
2025-08-24,SKU04166,0,49,7,49
2025-08-24,SKU04261,329,0,7,67
2025-08-24,SKU04273,0,87,7,87
2025-08-24,SKU04280,0,87,7,87
2025-08-24,SKU04292,93,0,7,22
2025-08-24,SKU04319,252,0,7,72
2025-08-24,SKU04321,0,55,7,55
2025-08-24,SKU04348,0,86,7,86
2025-08-24,SKU04350,0,32,7,32
2025-08-24,SKU04352,506,0,7,96
2025-08-24,SKU04412,315,0,7,69
2025-08-24,SKU04442,322,0,7,58
2025-08-24,SKU04470,703,0,7,150
2025-08-24,SKU04489,0,26,7,26
2025-08-24,SKU04505,186,0,7,40
2025-08-24,SKU04532,545,0,7,91
2025-08-24,SKU04551,0,91,7,91
2025-08-24,SKU04561,401,0,7,89
2025-08-24,SKU04574,0,63,7,63
2025-08-24,SKU04580,414,0,7,97
2025-08-24,SKU04607,254,0,7,43
2025-08-24,SKU04626,0,32,7,32
2025-08-24,SKU04627,0,90,7,90
2025-08-24,SKU04646,0,48,7,48
2025-08-24,SKU04654,270,0,7,53
2025-08-24,SKU04670,271,0,7,75
2025-08-24,SKU04690,170,0,7,32
2025-08-24,SKU04747,202,0,7,53
2025-08-24,SKU04753,295,0,7,65
2025-08-24,SKU04768,444,0,7,93
2025-08-24,SKU04791,562,0,7,147
2025-08-24,SKU04795,463,0,7,87
2025-08-24,SKU04856,288,0,7,60
2025-08-24,SKU04913,0,25,7,25
2025-08-24,SKU04953,508,0,7,96
2025-08-24,SKU04987,762,0,7,179
2025-08-25,SKU00020,0,58,7,58
2025-08-25,SKU00062,0,99,7,99
2025-08-25,SKU00079,0,38,7,38
2025-08-25,SKU00150,75,0,7,22
2025-08-25,SKU00155,99,0,7,31
2025-08-25,SKU00169,0,54,7,54
2025-08-25,SKU00177,0,83,7,83
2025-08-25,SKU00342,162,0,7,36
2025-08-25,SKU00363,0,58,7,58
2025-08-25,SKU00369,0,97,7,97
2025-08-25,SKU00386,304,0,7,76
2025-08-25,SKU00416,0,35,7,35
2025-08-25,SKU00421,145,0,7,37
2025-08-25,SKU00449,252,0,7,79
2025-08-25,SKU00507,162,0,7,38
2025-08-25,SKU00516,460,0,7,87
2025-08-25,SKU00531,0,32,7,32
2025-08-25,SKU00574,146,0,7,45
2025-08-25,SKU00592,336,0,7,81
2025-08-25,SKU00649,110,0,7,23
2025-08-25,SKU00654,96,0,7,28
2025-08-25,SKU00679,557,0,7,100
2025-08-25,SKU00721,365,0,7,71
2025-08-25,SKU00740,109,0,7,20
2025-08-25,SKU00832,0,93,7,93
2025-08-25,SKU00845,0,36,7,36
2025-08-25,SKU00858,266,0,7,72
2025-08-25,SKU00874,238,0,7,73
2025-08-25,SKU00920,0,100,7,100
2025-08-25,SKU00932,462,0,7,83
2025-08-25,SKU00935,272,0,7,75
2025-08-25,SKU00986,344,0,7,72
2025-08-25,SKU01023,94,0,7,30
2025-08-25,SKU01034,386,0,7,67
2025-08-25,SKU01068,198,0,7,40
2025-08-25,SKU01070,299,0,7,87
2025-08-25,SKU01133,114,0,7,29
2025-08-25,SKU01189,0,64,7,64
2025-08-25,SKU01303,278,0,7,90
2025-08-25,SKU01356,274,0,7,60
2025-08-25,SKU01547,0,85,7,85
2025-08-25,SKU01592,145,0,7,38
2025-08-25,SKU01675,292,0,7,57
2025-08-25,SKU01775,0,71,7,71
2025-08-25,SKU01822,241,0,7,43
2025-08-25,SKU01828,315,0,7,86
2025-08-25,SKU01834,124,0,7,34
2025-08-25,SKU01915,673,0,7,124
2025-08-25,SKU01970,221,0,7,40
2025-08-25,SKU01981,135,0,7,43
2025-08-25,SKU02094,240,0,7,75
2025-08-25,SKU02164,158,0,7,43
2025-08-25,SKU02176,0,48,7,48
2025-08-25,SKU02211,416,0,7,72
2025-08-25,SKU02255,351,0,7,90
2025-08-25,SKU02268,0,51,7,51
2025-08-25,SKU02279,221,0,7,37
2025-08-25,SKU02333,0,63,7,63
2025-08-25,SKU02355,0,48,7,48
2025-08-25,SKU02376,847,0,7,183
2025-08-25,SKU02401,0,82,7,82
2025-08-25,SKU02471,349,0,7,69
2025-08-25,SKU02501,219,0,7,59
2025-08-25,SKU02503,0,59,7,59
2025-08-25,SKU02514,791,0,7,167
2025-08-25,SKU02538,0,59,7,59
2025-08-25,SKU02567,361,0,7,65
2025-08-25,SKU02584,260,0,7,57
2025-08-25,SKU02614,0,71,7,71
2025-08-25,SKU02630,183,0,7,33
2025-08-25,SKU02639,562,0,7,151
2025-08-25,SKU02681,341,0,7,67
2025-08-25,SKU02686,311,0,7,94
2025-08-25,SKU02710,298,0,7,51
2025-08-25,SKU02722,236,0,7,64
2025-08-25,SKU02737,0,125,7,125
2025-08-25,SKU02747,0,38,7,38
2025-08-25,SKU02794,424,0,7,113
2025-08-25,SKU02833,0,47,7,47
2025-08-25,SKU02907,152,0,7,33
2025-08-25,SKU02930,0,56,7,56
2025-08-25,SKU02954,0,89,7,89
2025-08-25,SKU02983,0,75,7,75
2025-08-25,SKU03031,476,0,7,86
2025-08-25,SKU03058,411,0,7,92
2025-08-25,SKU03063,0,25,7,25
2025-08-25,SKU03108,237,0,7,69
2025-08-25,SKU03171,0,160,7,160
2025-08-25,SKU03177,471,0,7,100
2025-08-25,SKU03235,201,0,7,54
2025-08-25,SKU03284,434,0,7,88
2025-08-25,SKU03291,193,0,7,34
2025-08-25,SKU03292,0,80,7,80
2025-08-25,SKU03323,0,48,7,48
2025-08-25,SKU03349,413,0,7,77
2025-08-25,SKU03357,126,0,7,22
2025-08-25,SKU03441,305,0,7,71
2025-08-25,SKU03492,166,0,7,55
2025-08-25,SKU03523,146,0,7,29
2025-08-25,SKU03548,342,0,7,77
2025-08-25,SKU03578,0,86,7,86
2025-08-25,SKU03582,368,0,7,97
2025-08-25,SKU03602,94,0,7,30
2025-08-25,SKU03624,673,0,7,168
2025-08-25,SKU03744,318,0,7,79
2025-08-25,SKU03773,206,0,7,42
2025-08-25,SKU03800,0,47,7,47
2025-08-25,SKU03812,0,47,7,47
2025-08-25,SKU03823,402,0,7,78
2025-08-25,SKU03905,251,0,7,58
2025-08-25,SKU03950,431,0,7,94
2025-08-25,SKU03966,369,0,7,81
2025-08-25,SKU04016,0,136,7,136
2025-08-25,SKU04046,0,35,7,35
2025-08-25,SKU04052,97,0,7,25
2025-08-25,SKU04053,126,0,7,30
2025-08-25,SKU04160,140,0,7,45
2025-08-25,SKU04236,449,0,7,85
2025-08-25,SKU04281,398,0,7,97
2025-08-25,SKU04334,281,0,7,50
2025-08-25,SKU04348,0,84,7,84
2025-08-25,SKU04362,0,81,7,81
2025-08-25,SKU04409,126,0,7,22
2025-08-25,SKU04468,648,0,7,179
2025-08-25,SKU04475,401,0,7,87
2025-08-25,SKU04491,275,0,7,55
2025-08-25,SKU04508,0,49,7,49
2025-08-25,SKU04532,125,0,7,27
2025-08-25,SKU04566,259,0,7,47
2025-08-25,SKU04591,549,0,7,93
2025-08-25,SKU04605,112,0,7,32
2025-08-25,SKU04627,0,74,7,74
2025-08-25,SKU04653,244,0,7,57
2025-08-25,SKU04665,151,0,7,35
2025-08-25,SKU04670,264,0,7,85
2025-08-25,SKU04693,284,0,7,57
2025-08-25,SKU04741,80,0,7,25
2025-08-25,SKU04791,199,0,7,58
2025-08-25,SKU04798,119,0,7,33
2025-08-25,SKU04856,332,0,7,79
2025-08-25,SKU04901,385,0,7,87
2025-08-25,SKU04902,263,0,7,79
2025-08-25,SKU04905,422,0,7,79
2025-08-25,SKU04926,0,128,7,128
2025-08-25,SKU04945,444,0,7,81
2025-08-26,SKU00024,566,0,7,100
2025-08-26,SKU00066,324,0,7,75
2025-08-26,SKU00167,130,0,7,25
2025-08-26,SKU00169,0,23,7,23
2025-08-26,SKU00190,0,42,7,42
2025-08-26,SKU00328,0,87,7,87
2025-08-26,SKU00350,126,0,7,37
2025-08-26,SKU00363,0,54,7,54
2025-08-26,SKU00385,353,0,7,60
2025-08-26,SKU00389,204,0,7,38
2025-08-26,SKU00445,0,58,7,58
2025-08-26,SKU00501,388,0,7,86
2025-08-26,SKU00535,116,0,7,25
2025-08-26,SKU00551,434,0,7,103
2025-08-26,SKU00553,336,0,7,85
2025-08-26,SKU00585,212,0,7,50
2025-08-26,SKU00592,178,0,7,30
2025-08-26,SKU00631,213,0,7,52
2025-08-26,SKU00638,183,0,7,51
2025-08-26,SKU00645,248,0,7,79
2025-08-26,SKU00699,236,0,7,48
2025-08-26,SKU00732,305,0,7,66
2025-08-26,SKU00774,0,34,7,34
2025-08-26,SKU00832,0,48,7,48
2025-08-26,SKU00890,181,0,7,50
2025-08-26,SKU00932,260,0,7,57
2025-08-26,SKU00936,403,0,7,84
2025-08-26,SKU00965,442,0,7,105
2025-08-26,SKU00976,0,50,7,50
2025-08-26,SKU00978,162,0,7,38
2025-08-26,SKU00987,1407,0,7,272
2025-08-26,SKU00994,0,77,7,77
2025-08-26,SKU00996,0,64,7,64
2025-08-26,SKU01021,0,82,7,82
2025-08-26,SKU01030,0,28,7,28
2025-08-26,SKU01038,420,0,7,93
2025-08-26,SKU01052,137,0,7,23
2025-08-26,SKU01063,362,0,7,62
2025-08-26,SKU01068,292,0,7,68
2025-08-26,SKU01070,147,0,7,41
2025-08-26,SKU01133,92,0,7,23
2025-08-26,SKU01138,0,132,7,132
2025-08-26,SKU01164,0,83,7,83
2025-08-26,SKU01179,105,0,7,20
2025-08-26,SKU01191,399,0,7,94
2025-08-26,SKU01256,385,0,7,80
2025-08-26,SKU01287,520,0,7,99
2025-08-26,SKU01303,146,0,7,43
2025-08-26,SKU01363,0,93,7,93
2025-08-26,SKU01420,0,79,7,79
2025-08-26,SKU01433,398,0,7,96
2025-08-26,SKU01507,0,91,7,91
2025-08-26,SKU01568,298,0,7,79
2025-08-26,SKU01592,311,0,7,71
2025-08-26,SKU01675,289,0,7,77
2025-08-26,SKU01685,0,41,7,41
2025-08-26,SKU01803,71,0,7,20
2025-08-26,SKU01805,679,0,7,153
2025-08-26,SKU01818,325,0,7,83
2025-08-26,SKU01863,150,0,7,39
2025-08-26,SKU02057,271,0,7,87
2025-08-26,SKU02070,145,0,7,40
2025-08-26,SKU02075,537,0,7,96
2025-08-26,SKU02079,0,51,7,51
2025-08-26,SKU02112,265,0,7,55
2025-08-26,SKU02164,228,0,7,66
2025-08-26,SKU02172,147,0,7,25
2025-08-26,SKU02194,409,0,7,84
2025-08-26,SKU02209,399,0,7,86
2025-08-26,SKU02211,171,0,7,40
2025-08-26,SKU02223,259,0,7,77
2025-08-26,SKU02248,749,0,7,145
2025-08-26,SKU02253,117,0,7,21
2025-08-26,SKU02331,175,0,7,49
2025-08-26,SKU02340,0,61,7,61
2025-08-26,SKU02355,0,81,7,81
2025-08-26,SKU02365,385,0,7,94
2025-08-26,SKU02408,385,0,7,86
2025-08-26,SKU02446,330,0,7,63
2025-08-26,SKU02484,0,75,7,75
2025-08-26,SKU02501,225,0,7,42
2025-08-26,SKU02534,275,0,7,70
2025-08-26,SKU02538,0,162,7,162
2025-08-26,SKU02541,297,0,7,62
2025-08-26,SKU02570,271,0,7,72
2025-08-26,SKU02639,374,0,7,75
2025-08-26,SKU02768,264,0,7,83
2025-08-26,SKU02780,176,0,7,47
2025-08-26,SKU02858,0,88,7,88
2025-08-26,SKU02892,0,70,7,70
2025-08-26,SKU02898,0,46,7,46
2025-08-26,SKU02964,427,0,7,91
2025-08-26,SKU03030,0,63,7,63
2025-08-26,SKU03036,835,0,7,197
2025-08-26,SKU03053,0,30,7,30
2025-08-26,SKU03063,0,86,7,86
2025-08-26,SKU03090,608,0,7,146
2025-08-26,SKU03115,540,0,7,93
2025-08-26,SKU03192,261,0,7,46
2025-08-26,SKU03235,398,0,7,109
2025-08-26,SKU03277,415,0,7,73
2025-08-26,SKU03323,0,87,7,87
2025-08-26,SKU03357,346,0,7,72
2025-08-26,SKU03416,221,0,7,60
2025-08-26,SKU03436,429,0,7,120
2025-08-26,SKU03467,177,0,7,46
2025-08-26,SKU03476,0,33,7,33
2025-08-26,SKU03578,0,45,7,45
2025-08-26,SKU03582,125,0,7,37
2025-08-26,SKU03592,180,0,7,52
2025-08-26,SKU03619,256,0,7,51
2025-08-26,SKU03633,0,118,7,118
2025-08-26,SKU03744,101,0,7,27
2025-08-26,SKU03828,294,0,7,87
2025-08-26,SKU03839,333,0,7,75
2025-08-26,SKU03851,0,39,7,39
2025-08-26,SKU03864,267,0,7,65
2025-08-26,SKU03870,0,85,7,85
2025-08-26,SKU03907,0,147,7,147
2025-08-26,SKU04041,0,126,7,126
2025-08-26,SKU04053,472,0,7,100
2025-08-26,SKU04062,454,0,7,87
2025-08-26,SKU04145,164,0,7,49
2025-08-26,SKU04152,394,0,7,85
2025-08-26,SKU04191,0,97,7,97
2025-08-26,SKU04212,387,0,7,92
2025-08-26,SKU04245,0,141,7,141
2025-08-26,SKU04265,268,0,7,46
2025-08-26,SKU04292,490,0,7,90
2025-08-26,SKU04315,0,86,7,86
2025-08-26,SKU04321,0,89,7,89
2025-08-26,SKU04348,0,84,7,84
2025-08-26,SKU04443,193,0,7,38
2025-08-26,SKU04475,170,0,7,34
2025-08-26,SKU04489,0,84,7,84
2025-08-26,SKU04566,273,0,7,76
2025-08-26,SKU04574,0,61,7,61
2025-08-26,SKU04580,174,0,7,48
2025-08-26,SKU04636,232,0,7,77
2025-08-26,SKU04641,254,0,7,53
2025-08-26,SKU04654,129,0,7,23
2025-08-26,SKU04663,0,78,7,78
2025-08-26,SKU04679,283,0,7,89
2025-08-26,SKU04717,166,0,7,44
2025-08-26,SKU04726,356,0,7,93
2025-08-26,SKU04756,0,83,7,83
2025-08-26,SKU04831,203,0,7,38
2025-08-26,SKU04894,113,0,7,33
2025-08-26,SKU04905,255,0,7,69
2025-08-26,SKU04913,0,64,7,64
2025-08-26,SKU04919,318,0,7,67
2025-08-26,SKU04958,301,0,7,56
2025-08-27,SKU00024,446,0,7,87
2025-08-27,SKU00066,415,0,7,98
2025-08-27,SKU00079,0,74,7,74
2025-08-27,SKU00140,249,0,7,66
2025-08-27,SKU00169,0,97,7,97
2025-08-27,SKU00170,297,0,7,77
2025-08-27,SKU00177,0,98,7,98
2025-08-27,SKU00254,0,76,7,76
2025-08-27,SKU00416,0,76,7,76
2025-08-27,SKU00419,312,0,7,82
2025-08-27,SKU00484,0,137,7,137
2025-08-27,SKU00506,0,28,7,28
2025-08-27,SKU00521,199,0,7,41
2025-08-27,SKU00571,512,0,7,87
2025-08-27,SKU00574,499,0,7,85
2025-08-27,SKU00589,743,0,7,149
2025-08-27,SKU00592,262,0,7,47
2025-08-27,SKU00645,325,0,7,70
2025-08-27,SKU00650,148,0,7,39
2025-08-27,SKU00682,347,0,7,98
2025-08-27,SKU00691,234,0,7,66
2025-08-27,SKU00706,518,0,7,89
2025-08-27,SKU00721,123,0,7,34
2025-08-27,SKU00788,254,0,7,71
2025-08-27,SKU00821,166,0,7,38
2025-08-27,SKU00830,0,58,7,58
2025-08-27,SKU00837,215,0,7,53
2025-08-27,SKU00860,153,0,7,29
2025-08-27,SKU00894,526,0,7,133
2025-08-27,SKU00974,0,81,7,81
2025-08-27,SKU00991,231,0,7,42
2025-08-27,SKU00996,0,54,7,54
2025-08-27,SKU01031,382,0,7,100
2025-08-27,SKU01042,165,0,7,29
2025-08-27,SKU01052,382,0,7,74
2025-08-27,SKU01070,388,0,7,68
2025-08-27,SKU01152,0,122,7,122
2025-08-27,SKU01158,231,0,7,40
2025-08-27,SKU01170,0,41,7,41
2025-08-27,SKU01171,296,0,7,54
2025-08-27,SKU01191,419,0,7,89
2025-08-27,SKU01224,419,0,7,82
2025-08-27,SKU01337,332,0,7,94
2025-08-27,SKU01339,348,0,7,90
2025-08-27,SKU01371,0,23,7,23
2025-08-27,SKU01396,122,0,7,37
2025-08-27,SKU01420,0,59,7,59
2025-08-27,SKU01547,0,90,7,90
2025-08-27,SKU01678,250,0,7,52
2025-08-27,SKU01803,224,0,7,55
2025-08-27,SKU01827,145,0,7,34
2025-08-27,SKU01880,297,0,7,54
2025-08-27,SKU01988,0,58,7,58
2025-08-27,SKU02064,81,0,7,23
2025-08-27,SKU02068,0,69,7,69
2025-08-27,SKU02070,412,0,7,85
2025-08-27,SKU02155,0,22,7,22
2025-08-27,SKU02176,0,49,7,49
2025-08-27,SKU02221,346,0,7,86
2025-08-27,SKU02223,283,0,7,61
2025-08-27,SKU02247,0,45,7,45
2025-08-27,SKU02355,0,92,7,92
2025-08-27,SKU02365,426,0,7,82
2025-08-27,SKU02368,0,72,7,72
2025-08-27,SKU02381,0,100,7,100
2025-08-27,SKU02387,421,0,7,82
2025-08-27,SKU02471,486,0,7,98
2025-08-27,SKU02484,0,82,7,82
2025-08-27,SKU02501,238,0,7,53
2025-08-27,SKU02503,0,54,7,54
2025-08-27,SKU02526,0,80,7,80
2025-08-27,SKU02681,152,0,7,34
2025-08-27,SKU02871,497,0,7,94
2025-08-27,SKU02892,0,192,7,192
2025-08-27,SKU02897,148,0,7,33
2025-08-27,SKU02946,148,0,7,30
2025-08-27,SKU02950,0,34,7,34
2025-08-27,SKU02969,670,0,7,130
2025-08-27,SKU03030,0,49,7,49
2025-08-27,SKU03053,0,69,7,69
2025-08-27,SKU03057,0,41,7,41
2025-08-27,SKU03063,0,97,7,97
2025-08-27,SKU03088,0,33,7,33
2025-08-27,SKU03089,178,0,7,32
2025-08-27,SKU03177,177,0,7,43
2025-08-27,SKU03179,385,0,7,98
2025-08-27,SKU03199,0,37,7,37
2025-08-27,SKU03230,98,0,7,31
2025-08-27,SKU03251,385,0,7,83
2025-08-27,SKU03259,0,45,7,45
2025-08-27,SKU03274,0,28,7,28
2025-08-27,SKU03281,810,0,7,184
2025-08-27,SKU03290,351,0,7,67
2025-08-27,SKU03320,888,0,7,184
2025-08-27,SKU03323,0,29,7,29
2025-08-27,SKU03353,0,47,7,47
2025-08-27,SKU03375,663,0,7,166
2025-08-27,SKU03425,0,74,7,74
2025-08-27,SKU03454,125,0,7,26
2025-08-27,SKU03580,174,0,7,34
2025-08-27,SKU03600,361,0,7,91
2025-08-27,SKU03603,301,0,7,82
2025-08-27,SKU03619,413,0,7,90
2025-08-27,SKU03709,115,0,7,24
2025-08-27,SKU03743,0,84,7,84
2025-08-27,SKU03749,248,0,7,49
2025-08-27,SKU03773,126,0,7,37
2025-08-27,SKU03800,0,78,7,78
2025-08-27,SKU03812,0,100,7,100
2025-08-27,SKU03837,329,0,7,81
2025-08-27,SKU03840,0,61,7,61
2025-08-27,SKU03848,262,0,7,44
2025-08-27,SKU03892,83,0,7,24
2025-08-27,SKU03907,0,26,7,26
2025-08-27,SKU03950,221,0,7,48
2025-08-27,SKU03991,103,0,7,33
2025-08-27,SKU04012,0,93,7,93
2025-08-27,SKU04018,314,0,7,61
2025-08-27,SKU04035,0,38,7,38
2025-08-27,SKU04053,493,0,7,92
2025-08-27,SKU04062,162,0,7,32
2025-08-27,SKU04140,0,31,7,31
2025-08-27,SKU04147,496,0,7,92
2025-08-27,SKU04215,592,0,7,100
2025-08-27,SKU04228,224,0,7,47
2025-08-27,SKU04244,241,0,7,49
2025-08-27,SKU04346,0,55,7,55
2025-08-27,SKU04350,0,50,7,50
2025-08-27,SKU04352,485,0,7,91
2025-08-27,SKU04504,95,0,7,23
2025-08-27,SKU04526,282,0,7,68
2025-08-27,SKU04554,358,0,7,60
2025-08-27,SKU04571,0,24,7,24
2025-08-27,SKU04591,168,0,7,30
2025-08-27,SKU04612,241,0,7,66
2025-08-27,SKU04626,0,66,7,66
2025-08-27,SKU04646,0,49,7,49
2025-08-27,SKU04690,300,0,7,100
2025-08-27,SKU04824,0,139,7,139
2025-08-27,SKU04887,149,0,7,27
2025-08-27,SKU04888,216,0,7,37
2025-08-28,SKU00024,105,0,7,20
2025-08-28,SKU00050,0,42,7,42
2025-08-28,SKU00079,0,75,7,75
2025-08-28,SKU00170,318,0,7,100
2025-08-28,SKU00254,0,79,7,79
2025-08-28,SKU00262,375,0,7,94
2025-08-28,SKU00264,0,83,7,83
2025-08-28,SKU00286,0,32,7,32
2025-08-28,SKU00305,371,0,7,90
2025-08-28,SKU00355,333,0,7,87
2025-08-28,SKU00363,0,98,7,98
2025-08-28,SKU00369,0,81,7,81
2025-08-28,SKU00445,0,46,7,46
2025-08-28,SKU00466,440,0,7,86
2025-08-28,SKU00502,346,0,7,100
2025-08-28,SKU00628,0,35,7,35
2025-08-28,SKU00631,148,0,7,33
2025-08-28,SKU00638,149,0,7,31
2025-08-28,SKU00654,190,0,7,49
2025-08-28,SKU00682,520,0,7,121
2025-08-28,SKU00830,0,66,7,66
2025-08-28,SKU00832,0,76,7,76
2025-08-28,SKU00837,366,0,7,75
2025-08-28,SKU00920,0,40,7,40
2025-08-28,SKU00942,0,20,7,20
2025-08-28,SKU00986,139,0,7,35
2025-08-28,SKU00987,233,0,7,67
2025-08-28,SKU01032,206,0,7,37
2025-08-28,SKU01045,0,34,7,34
2025-08-28,SKU01052,565,0,7,134
2025-08-28,SKU01063,369,0,7,81
2025-08-28,SKU01068,126,0,7,40
2025-08-28,SKU01070,561,0,7,98
2025-08-28,SKU01104,155,0,7,38
2025-08-28,SKU01187,132,0,7,26
2025-08-28,SKU01229,755,0,7,131
2025-08-28,SKU01339,419,0,7,89
2025-08-28,SKU01347,561,0,7,138
2025-08-28,SKU01423,209,0,7,54
2025-08-28,SKU01457,194,0,7,39
2025-08-28,SKU01538,254,0,7,82
2025-08-28,SKU01582,289,0,7,92
2025-08-28,SKU01605,300,0,7,74
2025-08-28,SKU01662,0,50,7,50
2025-08-28,SKU01678,147,0,7,25
2025-08-28,SKU01781,461,0,7,100
2025-08-28,SKU01784,0,52,7,52
2025-08-28,SKU01822,245,0,7,78
2025-08-28,SKU01830,413,0,7,71
2025-08-28,SKU01863,228,0,7,44
2025-08-28,SKU01880,365,0,7,92
2025-08-28,SKU01906,366,0,7,85
2025-08-28,SKU01988,0,84,7,84
2025-08-28,SKU02141,0,40,7,40
2025-08-28,SKU02155,0,23,7,23
2025-08-28,SKU02211,189,0,7,34
2025-08-28,SKU02253,212,0,7,41
2025-08-28,SKU02279,225,0,7,68
2025-08-28,SKU02329,275,0,7,84
2025-08-28,SKU02333,0,64,7,64
2025-08-28,SKU02408,504,0,7,90
2025-08-28,SKU02421,303,0,7,86
2025-08-28,SKU02425,652,0,7,163
2025-08-28,SKU02463,230,0,7,76
2025-08-28,SKU02484,0,72,7,72
2025-08-28,SKU02501,193,0,7,44
2025-08-28,SKU02532,0,42,7,42
2025-08-28,SKU02570,112,0,7,24
2025-08-28,SKU02576,219,0,7,55
2025-08-28,SKU02630,278,0,7,89
2025-08-28,SKU02686,82,0,7,25
2025-08-28,SKU02776,0,20,7,20
2025-08-28,SKU02794,247,0,7,71
2025-08-28,SKU02833,0,56,7,56
2025-08-28,SKU02842,231,0,7,66
2025-08-28,SKU02923,0,50,7,50
2025-08-28,SKU02946,197,0,7,59
2025-08-28,SKU02964,274,0,7,52
2025-08-28,SKU02999,127,0,7,41
2025-08-28,SKU03005,168,0,7,54
2025-08-28,SKU03053,0,57,7,57
2025-08-28,SKU03063,0,65,7,65
2025-08-28,SKU03088,0,62,7,62
2025-08-28,SKU03254,377,0,7,94
2025-08-28,SKU03375,267,0,7,78
2025-08-28,SKU03414,603,0,7,143
2025-08-28,SKU03428,123,0,7,33
2025-08-28,SKU03454,119,0,7,33
2025-08-28,SKU03467,322,0,7,77
2025-08-28,SKU03491,75,0,7,24
2025-08-28,SKU03520,321,0,7,64
2025-08-28,SKU03523,438,0,7,91
2025-08-28,SKU03634,373,0,7,65
2025-08-28,SKU03805,199,0,7,36
2025-08-28,SKU03864,324,0,7,62
2025-08-28,SKU03876,0,31,7,31
2025-08-28,SKU03907,0,133,7,133
2025-08-28,SKU03961,434,0,7,82
2025-08-28,SKU03968,323,0,7,75
2025-08-28,SKU04018,240,0,7,43
2025-08-28,SKU04032,0,51,7,51
2025-08-28,SKU04048,403,0,7,82
2025-08-28,SKU04052,432,0,7,76
2025-08-28,SKU04126,0,69,7,69
2025-08-28,SKU04145,115,0,7,33
2025-08-28,SKU04147,104,0,7,20
2025-08-28,SKU04157,0,189,7,189
2025-08-28,SKU04166,0,68,7,68
2025-08-28,SKU04191,0,63,7,63
2025-08-28,SKU04249,706,0,7,147
2025-08-28,SKU04280,0,84,7,84
2025-08-28,SKU04305,0,62,7,62
2025-08-28,SKU04318,0,29,7,29
2025-08-28,SKU04409,264,0,7,77
2025-08-28,SKU04468,432,0,7,80
2025-08-28,SKU04508,0,89,7,89
2025-08-28,SKU04562,0,40,7,40
2025-08-28,SKU04566,446,0,7,75
2025-08-28,SKU04571,0,62,7,62
2025-08-28,SKU04580,328,0,7,56
2025-08-28,SKU04627,0,95,7,95
2025-08-28,SKU04633,0,67,7,67
2025-08-28,SKU04663,0,92,7,92
2025-08-28,SKU04664,319,0,7,64
2025-08-28,SKU04670,109,0,7,27
2025-08-28,SKU04726,314,0,7,76
2025-08-28,SKU04747,195,0,7,50
2025-08-28,SKU04753,351,0,7,75
2025-08-28,SKU04795,487,0,7,92
2025-08-28,SKU04854,428,0,7,105
2025-08-28,SKU04902,323,0,7,100
2025-08-29,SKU00024,398,0,7,96
2025-08-29,SKU00066,137,0,7,35
2025-08-29,SKU00075,267,0,7,55
2025-08-29,SKU00167,317,0,7,58
2025-08-29,SKU00170,268,0,7,63
2025-08-29,SKU00190,0,39,7,39
2025-08-29,SKU00254,0,62,7,62
2025-08-29,SKU00263,0,85,7,85
2025-08-29,SKU00264,0,65,7,65
2025-08-29,SKU00285,0,97,7,97
2025-08-29,SKU00286,0,150,7,150
2025-08-29,SKU00331,344,0,7,64
2025-08-29,SKU00354,472,0,7,130
2025-08-29,SKU00363,0,99,7,99
2025-08-29,SKU00385,315,0,7,59
2025-08-29,SKU00402,410,0,7,72
2025-08-29,SKU00416,0,58,7,58
2025-08-29,SKU00437,274,0,7,76
2025-08-29,SKU00484,0,30,7,30
2025-08-29,SKU00501,309,0,7,56
2025-08-29,SKU00502,601,0,7,136
2025-08-29,SKU00506,0,34,7,34
2025-08-29,SKU00507,167,0,7,31
2025-08-29,SKU00546,210,0,7,41
2025-08-29,SKU00832,0,36,7,36
2025-08-29,SKU00858,357,0,7,67
2025-08-29,SKU00894,641,0,7,143
2025-08-29,SKU00929,0,66,7,66
